Date,Prev Close,Open,High,Low,Close,Volume
4/23/2001,243.65,243,244.9,241.25,243.35,61322
4/24/2001,243.35,240.15,241.8,236.15,237.8,129229
4/25/2001,237.8,237,239,236.05,237.2,27245
4/26/2001,237.2,238.4,239.95,236.25,237.9,21959
4/27/2001,237.9,235.5,236,220,232.45,51572
4/30/2001,232.45,226,235.9,226,230.4,66257
5/2/2001,230.4,220.5,237.9,220.5,236,55990
5/3/2001,236,239,240,230.2,233.35,43979
5/4/2001,233.35,234.75,234.75,231.15,232.2,49826
5/7/2001,232.2,233.95,238,232.05,237.45,59467
5/8/2001,237.45,236,237,232.1,233,42490
5/9/2001,233,234.5,240,231,237.6,73186
5/10/2001,237.6,240,244.7,235.45,236.4,107271
5/11/2001,236.4,238,238,233,233.65,30181
5/14/2001,233.65,237,241,232.5,237.3,78536
5/15/2001,237.3,232.1,242.9,226,240.75,72954
5/16/2001,240.75,241,244.1,234,235.65,124001
5/17/2001,235.65,239.75,243.45,232.05,234.4,127320
5/18/2001,234.4,238,240,234.1,235.6,84460
5/21/2001,235.6,240,243.9,233.05,237.2,162314
5/22/2001,237.2,238.65,242.7,235,235.8,88593
5/23/2001,235.8,239,239,236.8,237.35,65397
5/24/2001,237.35,238.3,238.9,235.5,236.4,18794
5/25/2001,236.4,237.3,237.3,230,230.75,124580
5/28/2001,230.75,230,235,229.5,234.35,96718
5/29/2001,234.35,234,236,232,235.1,141677
5/30/2001,235.1,235,235.45,228.1,230.15,179832
5/31/2001,230.15,231.4,231.4,227.55,229.9,77960
6/1/2001,229.9,231.4,232,229.15,230.5,40477
6/4/2001,230.5,231.5,233.15,229.3,232.3,81322
6/5/2001,232.3,230,233,230,231.9,81207
6/6/2001,231.9,233,234.7,232.5,234.1,46199
6/7/2001,234.1,233,233,227.5,230.05,124201
6/8/2001,230.05,231,232.5,228.5,231.5,111938
6/11/2001,231.5,230.5,231.9,228,230.65,37602
6/12/2001,230.65,231,231,220,227.8,76062
6/13/2001,227.8,228.5,229,225.1,227.3,74574
6/14/2001,227.3,227.9,227.9,216.1,217.8,110836
6/15/2001,217.8,216.05,219.9,204,214.2,183718
6/18/2001,214.2,215,215,197.1,198.45,132060
6/19/2001,198.45,200,208.5,199,204.25,305282
6/20/2001,204.25,206.9,214,205.8,213.25,129557
6/21/2001,213.25,214.9,224,214.9,220.85,128907
6/22/2001,220.85,220.1,226.5,217.5,218.85,106425
6/25/2001,218.85,218.5,219,209.65,210.9,68047
